,month_sold,property_age,floors,sqft_living,zipcode,yr_built,lat,sqft_living15,lot_vs_neighbors,sqft_lot,bathrooms,sqft_lot15,age_at_sale,dist_from_center,was_renovated,years_since_renovation,living_lot_ratio,sqft_per_bathroom,waterfront,sqft_above,long,view,condition,above_ratio,bedrooms,living_vs_neighbors,year_sold,has_basement,quality_score,yr_renovated,grade,total_rooms,premium_view,quarter_sold,sqft_per_bedroom,luxury_score,sqft_basement
94,4,53,1.0,1740,98042,1973,47.3644,1400,1.3651326004595987,21980,1.5,16100,42,0.313858646527375,0,53,0.07915927391838407,696.0,0,1740,-122.132,0,4,0.9994256174612292,3,1.2419700214132763,2015,0,28,0,7,4.5,0,2,435.0,52.23550457837732,0
95,10,50,1.0,1710,98042,1976,47.366,1620,0.8123040167239062,5440,2.0,6696,38,0.3389171727723421,0,50,0.31428046315015623,570.0,0,1030,-122.093,0,5,0.6019871420222093,4,1.054904380012338,2014,1,40,0,8,6.0,0,4,342.0,59.55866619113755,680
96,7,97,2.0,2010,98133,1929,47.7643,1890,1.4580937445548006,16736,2.0,11477,85,0.15934748193805723,0,97,0.12009320666786162,670.0,0,2010,-122.352,0,4,0.9995027349577325,3,1.0629296668429402,2014,0,24,0,6,5.0,0,3,502.5,45.63832433863591,0
97,2,41,2.0,1610,98058,1985,47.4296,1780,0.8837981407702523,6655,2.25,7529,30,0.24589178514134766,0,41,0.24188701923076922,495.38461538461536,0,1610,-122.161,0,4,0.9993792675356921,3,0.9039865244244806,2015,0,28,0,7,5.25,0,1,402.5,51.692272682238816,0
98,10,12,2.0,3350,98119,2014,47.6351,1810,0.9997222993612885,3600,4.25,3600,0,0.04304439568631994,0,12,0.9302971396834213,638.0952380952381,0,2260,-122.364,0,3,0.6744255446135482,5,1.849806736609608,2014,1,30,0,10,9.25,0,4,558.3333333333334,81.1701408773731,1090
99,7,64,1.0,1630,98023,1962,47.3052,1190,0.9343715239154616,8400,1.0,8989,52,0.3024814209170557,0,64,0.1940245208903702,815.0,0,1630,-122.362,0,3,0.9993868792152054,4,1.3685978169605373,2014,0,18,0,6,5.0,0,3,326.0,44.38169161572608,0
100,8,46,1.0,1340,98038,1980,47.3651,1690,0.9998750156230471,8000,1.75,8000,34,0.37567382128650045,0,46,0.1674790651168604,487.27272727272725,0,1340,-122.044,0,3,0.9992542878448919,3,0.7924305144884684,2014,0,21,0,7,4.75,0,3,335.0,50.40819618297175,0
101,12,65,1.0,2300,98177,1961,47.7767,2460,0.9999460654765115,18540,2.5,18540,53,0.17444729863199138,0,65,0.12404940402351546,657.1428571428571,0,1800,-122.369,0,3,0.7822685788787483,3,0.9345794392523364,2014,1,24,0,8,5.5,0,4,575.0,61.92879272028293,500
102,12,69,1.0,1940,98040,1957,47.5833,2720,0.8948379771159053,10245,1.75,11448,57,0.09393412585423629,0,69,0.18934218231504976,705.4545454545455,0,1940,-122.241,0,3,0.9994848016486347,3,0.7129731716280779,2014,0,21,0,7,4.75,0,4,485.0,52.99671008218307,0
103,9,19,2.0,2920,98059,2007,47.4935,2520,1.258603540879252,6327,2.75,5026,7,0.21842092390611575,0,19,0.461441213653603,778.6666666666666,0,2920,-122.145,0,3,0.999657651489216,5,1.1582705275684253,2014,0,24,0,8,7.75,0,3,486.6666666666667,63.83745041910193,0
104,5,120,1.0,1200,98108,1906,47.5553,1340,0.9997778271495223,4500,1.75,4500,108,0.05338557857698725,0,120,0.26660742057320597,436.3636363636364,0,1200,-122.316,0,5,0.9991673605328892,3,0.8948545861297539,2014,0,35,0,7,4.75,0,2,300.0,49.63636875455988,0
105,12,80,1.5,1190,98155,1946,47.7538,1480,0.7895950280673617,7877,2.0,9975,68,0.14794515875823383,0,80,0.15105356689515106,396.6666666666667,0,1190,-122.322,0,5,0.9991603694374476,4,0.8035111411208643,2014,0,35,0,7,6.0,0,4,238.0,49.5778399854871,0
106,9,93,1.5,2160,98052,1933,47.7297,2540,0.9999729737034134,37000,2.25,37000,81,0.22921574989515978,0,93,0.05837680062701008,664.6153846153846,0,1760,-122.139,0,4,0.8144377602961592,3,0.8500590318772137,2014,1,28,0,7,5.25,0,3,540.0,53.7482844955482,400
107,11,116,1.5,2850,98144,1910,47.5876,2450,0.7493751041493084,4497,2.0,6000,104,0.04420373287404132,0,116,0.6336149399733215,950.0,0,1730,-122.292,1,3,0.606804629954402,4,1.1627906976744187,2014,1,21,0,7,6.0,1,4,570.0,55.687975622388706,1120
108,12,60,2.0,2070,98136,1966,47.5543,1940,0.7465085638998682,2833,2.25,3794,48,0.08388337141531833,0,60,0.7304163726182075,636.9230769230769,0,1490,-122.398,2,3,0.7194591984548527,3,1.0664605873261206,2014,1,24,0,8,5.25,2,4,517.5,61.08629489116468,580
109,6,85,1.0,1170,98103,1941,47.6994,2130,0.9995002498750625,6000,1.0,6002,73,0.09573844577806423,0,85,0.19496750541576405,585.0,0,970,-122.354,0,4,0.8283518360375747,2,0.5490380103237916,2014,1,28,0,7,3.0,0,2,390.0,49.45929354518402,200
110,1,54,2.0,2480,98007,1972,47.6127,2480,1.0564069122921422,9720,3.0,9200,43,0.18721287348897855,0,54,0.25511778623598397,620.0,0,2480,-122.145,0,3,0.9995969367190649,6,0.9995969367190649,2015,0,24,0,8,9.0,0,1,354.2857142857143,62.53133586953441,0
111,10,97,1.5,1660,98109,1929,47.6452,1210,0.9997500624843789,4000,2.5,4000,85,0.04378367275595311,0,97,0.41489627593101724,474.2857142857143,0,1660,-122.352,0,5,0.9993979530403372,5,1.370767960363336,2014,0,40,0,8,7.5,0,4,276.6666666666667,59.32140087690636,0
112,4,64,1.0,1900,98007,1962,47.6167,2040,1.1473984850366323,9240,2.5,8052,53,0.1953823431121621,0,64,0.20560545395519966,542.8571428571429,0,1900,-122.137,0,3,0.9994739610731194,4,0.9309162175404213,2015,0,21,0,7,6.5,0,2,380.0,52.850947397419,0
113,11,116,2.0,2440,98112,1910,47.6242,1640,1.000649772579597,3080,2.0,3077,104,0.0317050469168554,0,116,0.7919506653683869,813.3333333333334,0,2440,-122.306,0,4,0.9995903318312167,5,1.4868982327848872,2014,0,32,0,8,7.0,0,4,406.6666666666667,62.40130456314368,0
114,7,76,1.5,1210,98070,1950,47.4599,2020,0.7065680135369626,131115,1.75,185565,64,0.187893853012818,0,76,0.00922846944690198,440.0,0,1210,-122.45,0,5,0.9991742361684558,2,0.5987135081642752,2014,0,35,0,7,3.75,0,3,403.3333333333333,49.69441220487164,0
115,3,40,2.0,2200,98011,1986,47.7355,1970,0.9364247311827957,6967,2.25,7439,29,0.18342437133598097,0,40,0.3157290470723307,676.9230769230769,0,2200,-122.202,0,3,0.9995456610631531,4,1.1161846778285134,2015,0,24,0,8,6.25,0,1,440.0,61.573336652211694,0
116,5,44,2.0,1570,98031,1982,47.3876,1580,0.9016583555607097,7775,1.75,8622,32,0.24751801954605573,0,44,0.20190329218106995,570.9090909090909,0,1570,-122.216,0,3,0.9993634627625716,3,0.9930423782416192,2014,0,21,0,7,4.75,0,2,392.5,51.51627346778935,0
117,8,12,3.0,1860,98112,2014,47.6368,1680,0.4498539435248296,1386,2.25,3080,0,0.061285969030439966,0,12,1.3410237923576063,572.3076923076923,0,1860,-122.279,0,3,0.999462654486835,3,1.1064842355740632,2014,0,27,0,9,5.25,0,3,465.0,67.75982330978026,0
118,6,31,1.0,1460,98038,1995,47.3679,1600,1.0201567749160134,6377,2.0,6250,19,0.39267454717615924,0,31,0.22891188460332393,486.6666666666667,0,1460,-122.02,0,3,0.999315537303217,3,0.9119300437226733,2014,0,21,0,7,5.0,0,2,365.0,51.0081348822549,0
119,1,70,1.5,1870,98125,1956,47.7155,1520,0.8368200836820083,6000,2.0,7169,59,0.11062956205282307,0,70,0.311614730878187,623.3333333333334,0,1870,-122.315,0,3,0.9994655264564404,4,1.2294543063773833,2015,0,21,0,7,6.0,0,1,374.0,52.739598283918625,0
120,7,82,1.0,2200,98168,1944,47.481,1330,2.183606557377049,13320,2.0,6099,70,0.1314650143574309,0,82,0.16515276630883569,733.3333333333334,0,1100,-122.292,0,3,0.49977283053157656,4,1.6528925619834711,2014,1,18,0,6,6.0,0,3,440.0,46.18000248915877,1100
121,1,78,1.0,1310,98008,1948,47.6065,2150,0.9999448610498456,18135,1.0,18135,67,0.21910020538556976,0,78,0.07223202470224967,655.0,0,1310,-122.113,0,3,0.9992372234935164,3,0.609019060901906,2015,0,21,0,7,4.0,0,1,327.5,50.2498183863459,0
122,5,60,1.0,3160,98004,1966,47.6151,3390,1.0699149007175037,12824,2.5,11985,48,0.11644062864825422,0,60,0.24639376218323586,902.8571428571429,0,1820,-122.216,2,4,0.5757671622904145,3,0.9318785019168387,2014,1,36,0,9,5.5,2,2,790.0,72.52779340994056,1340
123,11,53,1.0,1840,98034,1973,47.7328,1820,1.0098653512864952,7575,2.25,7500,41,0.1844190066126592,0,53,0.24287222808870115,566.1538461538462,0,1390,-122.198,0,4,0.755024443237371,4,1.0104338275672706,2014,1,28,0,7,6.25,0,4,368.0,52.626449268631546,450
124,6,21,2.0,4750,98118,2005,47.5332,3600,0.6287909604519774,13912,4.5,22124,9,0.0991534669086239,0,21,0.3414073168978653,863.6363636363636,0,3600,-122.265,2,3,0.7577352136392338,4,1.3190780338794779,2014,1,30,0,10,8.5,2,2,950.0,84.66110401186921,1150
125,5,72,1.0,1510,98077,1954,47.7218,2060,0.642885605915256,43560,2.0,67756,60,0.2782498337825233,0,72,0.03466403434264594,503.3333333333333,0,1510,-122.079,0,3,0.99933818663137,3,0.732654051431344,2014,0,21,0,7,5.0,0,2,377.5,51.24368873590918,0
126,4,76,1.0,1410,98004,1950,47.5974,1880,0.9999338668077508,15120,1.75,15120,65,0.13738213129807328,0,76,0.09324780107135772,512.7272727272727,0,1410,-122.195,0,4,0.9992912827781715,3,0.7496012759170654,2015,0,28,0,7,4.75,0,2,352.5,50.7643776629697,0
127,9,25,2.0,3150,98075,2001,47.5959,3150,0.9998926923489645,9318,3.0,9318,13,0.31426883396225863,0,25,0.3380191007618843,787.5,0,3150,-122.018,0,3,0.999682640431609,4,0.999682640431609,2014,0,27,0,9,7.0,0,3,630.0,72.49927627581546,0
128,10,66,1.0,1870,98040,1960,47.5505,1900,0.989106536078353,9897,1.75,10005,54,0.12428073060615108,0,66,0.1889270559709032,680.0,0,1870,-122.221,0,4,0.9994655264564404,3,0.9836927932667018,2014,0,32,0,8,4.75,0,4,467.5,60.273826610192714,0
129,9,13,2.0,1790,98065,2013,47.534,1800,1.1060695344725988,3754,2.5,3393,1,0.49637893790933885,0,13,0.4766977363515313,511.42857142857144,0,1790,-121.841,0,3,0.9994416527079844,3,0.9938922820655192,2014,0,24,0,8,5.5,0,3,447.5,59.92423521648569,0
130,12,18,3.0,1360,98107,2008,47.6714,1280,1.0308641975308641,1336,2.25,1295,6,0.08853840974401742,0,18,1.0172026925953628,418.46153846153845,0,1360,-122.392,0,3,0.9992652461425422,2,1.0616705698672912,2014,0,24,0,8,4.25,0,4,453.3333333333333,57.72780002121173,0
131,11,20,2.0,2610,98125,2006,47.7175,2590,1.2645265838413458,16387,3.25,12958,8,0.12375176766413898,0,20,0.15926287527459115,614.1176470588235,1,2610,-122.278,4,3,0.9996170049789352,3,1.00733307603242,2014,0,27,0,9,6.25,8,4,652.5,70.80739711829216,0
132,3,28,1.0,2260,98022,1998,47.2582,2180,0.8392045301092016,93218,2.5,111078,17,0.5280079639550856,0,28,0.0242439845954151,645.7142857142857,0,2260,-121.935,2,4,0.9995577178239717,3,1.0362219165520403,2015,0,24,0,6,5.5,2,1,565.0,46.34137483366782,0
133,6,65,2.0,2440,98034,1961,47.7044,2290,0.9998958441828976,9600,3.0,9600,53,0.16460148845012962,0,65,0.25414019372981983,610.0,0,2440,-122.2,0,5,0.9995903318312167,4,1.0650371017023135,2014,0,35,0,7,7.0,0,2,488.0,54.60114149275072,0
134,2,66,1.5,1280,98198,1960,47.4215,1540,1.1210442194992007,10521,1.0,9384,55,0.18966206789972367,0,66,0.12164987644934423,640.0,0,1280,-122.289,0,3,0.9992193598750976,4,0.8306294613887086,2015,0,21,0,7,5.0,0,1,256.0,50.087774113277135,0
135,10,74,1.0,2240,98103,1952,47.6624,1570,1.1026168773890033,3750,1.5,3400,62,0.05633515776138082,0,74,0.5971740869101573,896.0,0,1220,-122.336,0,3,0.5443998215082553,3,1.4258434118395926,2014,1,21,0,7,4.5,0,4,560.0,54.00274231660649,1020
136,10,47,1.0,1780,98052,1979,47.6977,1780,1.1179002916261631,8050,2.25,7200,35,0.22549824833021678,0,47,0.2210905477580425,547.6923076923077,0,1230,-122.126,0,4,0.6906232453677709,3,0.9994385176866929,2014,1,28,0,7,5.25,0,4,445.0,52.39451198302763,550
137,4,69,2.0,2253,98198,1957,47.3935,1786,0.850546780072904,7700,3.0,9052,58,0.2151085772348448,1,12,0.2925594078691079,563.25,0,2253,-122.3,0,3,0.9995563442768411,4,1.2607722439843312,2015,0,21,2014,7,7.0,0,2,450.6,54.043231862198056,0
138,10,13,2.0,1660,98038,2013,47.3595,1800,0.9987769080234834,4083,2.5,4087,1,0.37853308970286775,0,13,0.40646425073457393,474.2857142857143,0,1660,-122.045,0,3,0.9993979530403372,3,0.9217101610216546,2014,0,21,0,7,5.5,0,4,415.0,51.906225767293066,0
139,5,34,2.0,2320,98045,1992,47.4838,2550,1.0507899389722237,36847,2.5,35065,22,0.6301026662378105,0,34,0.06296135475466783,662.8571428571429,0,2320,-121.714,2,3,0.999569151227919,3,0.9094472755782046,2014,0,27,0,9,5.5,2,2,580.0,69.74778065646994,0
140,8,23,3.0,1430,98117,2003,47.684,1310,0.4943820224719101,1056,2.5,2135,11,0.09580005219205442,0,23,1.3528855250709555,408.57142857142856,0,1430,-122.388,0,3,0.9993011879804332,3,1.0907704042715485,2014,0,24,0,8,5.5,0,3,357.5,58.129030236451605,0
141,3,19,2.0,2460,98029,2007,47.5409,2570,0.9997222993612885,3600,2.75,3600,8,0.3443482249119315,0,19,0.6831435712302139,656.0,0,2460,-121.994,0,3,0.9995936611133686,3,0.9568261376896149,2015,0,27,0,9,5.75,0,1,615.0,70.2749074535195,0
142,10,52,1.0,2260,98005,1974,47.6386,3020,0.9373229060410291,33080,2.25,35291,40,0.1525797168695654,0,52,0.06831716090807412,695.3846153846154,0,1690,-122.183,0,5,0.7474568774878373,3,0.7480966567361801,2014,1,45,0,9,5.25,0,4,565.0,69.51206225050173,570
143,10,12,3.0,3440,98112,2014,47.6408,1760,0.9997369113391212,3800,3.5,3800,0,0.04274540911021401,0,12,0.9050249934227835,764.4444444444445,0,3440,-122.307,0,3,0.999709386806161,4,1.9534355479841,2014,0,27,0,9,7.5,0,4,688.0,73.29165665217732,0
144,6,58,1.0,1300,98034,1968,47.721,1450,0.9188341393281924,7030,1.75,7650,46,0.19136000104514364,0,58,0.18489546294979378,472.72727272727275,0,1300,-122.179,0,3,0.9992313604919293,3,0.895933838731909,2014,0,21,0,7,4.75,0,2,325.0,50.19621934958754,0
145,9,69,1.0,2450,98008,1957,47.6061,1850,2.5021991985143193,25600,2.25,10230,57,0.21510002324499358,0,69,0.09569938674270537,753.8461538461538,0,1340,-122.117,2,3,0.5467156262749898,6,1.3236088600756348,2014,1,21,0,7,8.25,2,3,350.0,54.629759684696786,1110
146,8,40,1.0,2260,98077,1986,47.7634,2600,0.8236613819922226,33042,2.5,40115,28,0.2920223450354407,0,40,0.06839572678025603,645.7142857142857,0,1660,-122.086,0,3,0.734188412206988,3,0.8688965782391388,2014,1,27,0,9,5.5,0,3,565.0,69.51206225050173,600
147,1,25,2.0,1440,98053,2001,47.6873,1600,1.2260536398467432,3840,2.5,3131,14,0.30025992073534297,0,25,0.3749023691746941,411.42857142857144,0,1440,-122.043,0,3,0.9993060374739764,3,0.8994378513429107,2015,0,21,0,7,5.5,0,1,360.0,50.91164817199665,0
148,8,68,1.0,1640,98155,1958,47.7443,1640,0.9268646717284502,8301,1.5,8955,56,0.1381941388048002,0,68,0.19754276078053482,656.0,0,1290,-122.327,0,3,0.7861060329067642,3,0.9993906154783668,2014,1,21,0,7,4.5,0,3,410.0,51.821427637630634,350
149,9,39,2.0,1730,98030,1987,47.3507,1630,1.152190741600867,7442,2.5,6458,27,0.29837402701977733,0,39,0.23243315867257827,494.2857142857143,0,1730,-122.178,0,3,0.9994222992489891,3,1.060698957694666,2014,0,21,0,7,5.5,0,3,432.5,52.19518188623346,0
150,1,50,2.0,3870,98077,1976,47.7642,2600,1.2375501667514555,43787,3.0,35381,39,0.28243018606374115,0,50,0.08838037818580433,967.5,0,2700,-122.098,0,3,0.6974941875484371,6,1.4878892733564013,2015,1,24,0,8,9.0,0,1,552.8571428571429,66.09014520462118,1170
151,2,61,1.0,2440,98031,1965,47.3895,2090,0.9624737686705345,7797,2.5,8100,50,0.24306562899760614,0,61,0.3129007437804565,697.1428571428571,0,1560,-122.222,0,3,0.6390823433019255,4,1.166905786704926,2015,1,24,0,8,6.5,0,1,488.0,62.40130456314368,880
152,2,38,2.0,1900,98042,1988,47.3768,1690,0.9998610145934677,7194,3.0,7194,27,0.3144715726421006,0,38,0.2640722724113968,475.0,0,1900,-122.117,0,4,0.9994739610731194,4,1.1235955056179776,2015,0,28,0,7,7.0,0,1,380.0,52.850947397419,0
153,9,23,2.0,1680,98056,2003,47.4794,2160,0.9917784508870618,4584,2.5,4621,11,0.19648982161933778,0,23,0.366412213740458,480.0,0,1680,-122.182,0,3,0.9994051160023796,3,0.7774178621008793,2014,0,21,0,7,5.5,0,3,420.0,51.99000893386031,0
154,11,21,2.0,1830,98029,2005,47.5524,1850,1.0704647676161918,2856,2.5,2667,9,0.34037868617174244,0,21,0.64053202660133,522.8571428571429,0,1830,-121.996,0,3,0.9994538503549972,2,0.9886547811993517,2014,0,21,0,7,4.5,0,4,610.0,52.58832281272157,0
155,7,28,2.0,3300,98059,1998,47.5072,3550,1.0775381816803729,28433,2.5,26386,16,0.2413400298334317,0,28,0.11605824013504959,942.8571428571429,0,3300,-122.112,0,3,0.9996970614965162,4,0.9293156857223317,2014,0,27,0,9,6.5,0,3,660.0,72.91782658667873,0
156,7,56,1.0,3010,98052,1970,47.6392,2500,0.9999195688892464,12432,2.75,12432,44,0.22651668812693884,0,56,0.2420976433684549,802.6666666666666,0,1890,-122.108,0,4,0.6276984390567918,3,1.2035185925629748,2014,1,32,0,8,5.75,0,3,752.5,64.08022022785387,1120
157,12,71,1.0,1830,98155,1955,47.7488,2610,0.8052970651395849,9000,1.5,11175,59,0.14813092182255563,0,71,0.2033107432507499,732.0,0,1030,-122.292,2,3,0.5625341343528126,5,0.7008808885484489,2014,1,21,0,7,6.5,2,4,305.0,52.58832281272157,800
158,12,19,2.0,1780,98126,2007,47.5487,1380,1.3896948474237119,2778,2.5,1998,7,0.06998757032502813,0,19,0.6405181720043182,508.57142857142856,0,1530,-122.372,0,3,0.8590679393599102,3,1.2889210716871833,2014,1,24,0,8,5.5,0,4,445.0,59.87944226631729,250
159,7,75,1.0,1520,98168,1951,47.5134,1320,0.9998837344494826,8600,1.0,8600,63,0.09284530144278019,0,75,0.1767236367864202,760.0,0,1040,-122.335,0,3,0.6837606837606838,3,1.1506434519303559,2014,1,18,0,6,4.0,0,3,380.0,43.96273975355575,480
160,7,26,2.0,2490,98042,2000,47.3875,2690,0.9665724264094462,5812,2.5,6012,14,0.28141446302561957,0,26,0.4283502494409083,711.4285714285714,0,2490,-122.155,0,3,0.9995985547972702,4,0.9253065774804905,2014,0,24,0,8,6.5,0,3,498.0,62.56351612209745,0
161,2,41,1.0,1560,98092,1985,47.3023,1660,0.9961605187565769,35026,2.25,35160,30,0.4019661926082792,0,41,0.044537071402061264,480.0,0,1290,-122.069,0,3,0.8263933376040999,3,0.9391932570740518,2015,1,21,0,7,5.25,0,1,390.0,51.47157344360802,270
162,1,48,1.0,2110,98072,1978,47.7701,2570,1.2055782021025532,56192,1.75,46609,37,0.2540433427586643,0,48,0.037549160927517665,767.2727272727273,0,1480,-122.138,0,3,0.7010895310279488,3,0.8206923376118241,2015,1,21,0,7,4.75,0,1,527.5,53.58441933493824,630
163,8,40,1.0,1760,98188,1986,47.4501,1290,0.8643095536086776,8287,2.25,9587,28,0.16656176031730754,0,40,0.21235521235521235,541.5384615384615,0,1160,-122.274,0,3,0.6587166382737081,3,1.3632842757552286,2014,1,21,0,7,5.25,0,3,440.0,52.31545975947344,600
164,2,46,1.0,1410,98014,1980,47.6931,1770,0.9866997000912766,15134,1.75,15337,35,0.42018426910106016,0,46,0.0931615460852329,512.7272727272727,0,1410,-121.921,0,3,0.9992912827781715,3,0.7961603613777527,2015,0,21,0,7,4.75,0,1,352.5,50.7643776629697,0
165,3,29,1.0,2120,98070,1997,47.4089,1304,2.1314269021033496,196995,2.5,92423,18,0.2345866577621178,0,29,0.01076163983025036,605.7142857142857,0,2120,-122.459,1,3,0.9995285242809995,3,1.6245210727969348,2015,0,27,0,9,5.5,1,1,530.0,68.93678659108214,0
166,7,46,2.0,2030,98052,1980,47.6478,2450,0.9999096739228616,11070,3.25,11070,34,0.21908575946417969,0,46,0.18336193659109384,477.6470588235294,0,2030,-122.117,0,4,0.999507631708518,3,0.8282333741330069,2014,0,32,0,8,6.25,0,3,507.5,60.93026849264308,0
167,10,37,2.5,3170,98053,1989,47.6903,3360,0.9106736682485749,32430,2.5,35610,25,0.28862435794644853,0,37,0.09774598378095033,905.7142857142857,0,3170,-122.056,0,3,0.9996846420687481,4,0.9431716750966974,2014,0,30,0,10,6.5,0,4,634.0,80.61802274538348,0
168,12,61,1.0,1130,98034,1965,47.7254,1410,0.9999111190116434,11250,1.0,11250,49,0.15891711676216122,0,61,0.1004355168429473,565.0,0,1130,-122.227,0,3,0.9991158267020336,3,0.8008504606661941,2014,0,21,0,7,4.0,0,4,282.5,49.21600233281285,0
169,9,36,2.0,3110,98058,1990,47.4369,2650,1.0060261131570136,9015,2.5,8960,24,0.25084756327299,0,36,0.34494232475598935,888.5714285714286,0,3110,-122.147,0,3,0.9996785599485696,3,1.1731422104866087,2014,0,27,0,9,5.5,0,3,777.5,72.38429547207873,0
170,4,63,1.0,1940,98166,1963,47.4556,2060,0.8745791245791246,8312,2.25,9503,52,0.15124010711448693,0,63,0.23336942138818717,596.9230769230769,0,1220,-122.346,1,4,0.6285419886656363,3,0.9412906356137797,2015,1,28,0,7,5.25,1,2,485.0,52.99671008218307,720
171,5,71,1.0,2390,98116,1955,47.5714,2010,0.9998473515493818,6550,2.5,6550,59,0.08349760475607035,0,71,0.3648297969775607,682.8571428571429,0,1440,-122.408,2,4,0.6022584692597239,3,1.1884634510193934,2014,1,32,0,8,5.5,2,2,597.5,62.235735739666595,950
172,12,107,2.0,1450,98103,1919,47.6853,1450,0.6665228645383952,3090,1.0,4635,95,0.08263183405927393,1,39,0.469103849886768,725.0,0,1450,-122.356,0,3,0.9993108201240524,2,0.9993108201240524,2014,0,21,1987,7,3.0,0,4,483.3333333333333,50.960057770189316,0
173,9,108,1.0,960,98118,1918,47.5554,1210,0.9997500624843789,4000,1.0,4000,96,0.08257511731750904,0,108,0.23994001499625095,480.0,0,960,-122.267,0,3,0.9989594172736732,2,0.7927332782824112,2014,0,18,0,6,3.0,0,3,320.0,41.20784645382176,0
174,4,31,2.0,1480,98103,1995,47.6969,1360,1.004107713372889,2200,1.75,2190,20,0.092449445644631,0,31,0.6724216265333939,538.1818181818181,0,1480,-122.35,0,3,0.9993247805536799,3,1.0874357090374724,2015,0,21,0,7,4.75,0,2,370.0,51.10330969987459,0
175,10,21,2.0,830,98136,2005,47.5472,1310,0.8916554508748318,1325,1.5,1485,9,0.07857868667775567,0,21,0.6259426847662142,332.0,0,830,-122.384,0,3,0.9987966305655837,2,0.6331045003813882,2014,0,21,0,7,3.5,0,4,276.6666666666667,47.05840856398814,0
176,4,116,2.0,2440,98118,1910,47.5568,1770,0.9998550934647152,6900,1.5,6900,105,0.07857206882855629,0,116,0.3535719460947689,976.0,0,1590,-122.271,0,3,0.651372388365424,2,1.3777526821005082,2015,1,21,0,7,3.5,0,2,813.3333333333334,54.60114149275072,850
177,5,28,2.0,2100,98045,1998,47.4347,2240,0.8749472262095753,10362,2.75,11842,16,0.9310318254495881,0,28,0.20264402200135095,560.0,0,1510,-121.417,0,3,0.7187053783912423,3,0.9370816599732262,2014,1,27,0,9,5.75,0,2,525.0,68.851518307605,590
178,7,63,1.0,1550,98118,1963,47.5499,1450,0.8959219858156028,5053,1.5,5639,51,0.08090302837347664,0,63,0.30668777206173325,620.0,0,1180,-122.274,0,4,0.7607994842037396,4,1.0682288077188147,2014,1,28,0,7,5.5,0,3,310.0,51.42658614223578,370
179,4,75,1.0,960,98116,1951,47.5689,1520,0.9998261171970092,5750,1.0,5750,64,0.07141498442204265,0,75,0.16692749087115286,480.0,0,960,-122.393,0,3,0.9989594172736732,3,0.631163708086785,2015,0,21,0,7,4.0,0,2,240.0,48.07582086279205,0
180,10,108,1.0,2610,98146,1918,47.5063,1520,0.9999179049339135,12180,2.0,12180,96,0.10086238149082048,0,108,0.2142681224858386,870.0,0,1670,-122.346,0,3,0.6396016851780927,3,1.7159763313609468,2014,1,21,0,7,5.0,0,4,652.5,55.0724199808939,940
